username,course_id,interaction_strength,ts_ms,user_idx,item_idx
193233,course-v1:TsinghuaX+80512073X+2016_T1,1.2809338454620645,1970-07-05 19:49:58.334,1222,211
193233,course-v1:TsinghuaX+20220332X+2016_T1,2.341805806147327,1971-08-04 07:01:33.537,1222,150
193233,course-v1:HIT+13GH16000700+2016_TS,2.785011242238338,1971-10-26 16:43:06.422,1222,45
193233,course-v1:UQx+Crime101x+_,2.624668592163159,1971-11-07 10:44:21.234,1222,241
194296,TsinghuaX/20740084X/2015_T2,1.9459101490553132,1970-07-03 22:19:11.435,1225,14
194296,TsinghuaX/40260173X/2015_T2,2.302585092994046,1970-09-25 03:11:50.666,1225,18
194296,TsinghuaX/AP000005X/2015_T2,2.302585092994046,1970-09-25 21:15:40.047,1225,29
194726,TsinghuaX/AP000000X/2015_T2,1.9459101490553132,1970-07-03 13:16:36.634,1227,25
194726,course-v1:NTHU+MOOC_00_005+2015_T2,2.517696472610991,1971-06-03 08:53:16.227,1227,60
194726,course-v1:TsinghuaX+30640014+2015_T2,2.797281334830153,1971-06-03 09:30:40.961,1227,171
194745,TsinghuaX/20240103X/2015_T2,1.3862943611198906,1970-03-25 12:11:54.278,1228,11
194745,course-v1:TsinghuaX+10421075X_2015_2+2015_T2,1.0296194171811583,1970-04-11 03:53:18.113,1228,124
194745,TsinghuaX/20740084X/2015_T2,2.0794415416798357,1970-05-14 14:43:04.235,1228,14
194745,TsinghuaX/AP000005X/2015_T2,2.0794415416798357,1970-05-15 00:30:47.694,1228,29
194745,TsinghuaX/AP000003X/2015_T1,1.791759469228055,1970-05-31 07:31:17.874,1228,27
194745,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,1.2809338454620645,1970-06-16 23:37:11.635,1228,116
194745,TsinghuaX/34100325X/2015_T1,2.772588722239781,1970-12-17 19:22:35.511,1228,17
194745,course-v1:TsinghuaX+30240184+2015_T2,2.760009940032921,1971-03-11 01:25:46.517,1228,165
194745,course-v1:TsinghuaX+60240013X+2015_T2,2.772588722239781,1971-08-08 12:38:27.503,1228,191
194745,course-v1:TsinghuaX+80512073X_2015_2+2015_T2,2.653241964607215,1971-11-01 07:42:12.878,1228,214
194745,course-v1:SDUx+00931800X+2015_T2,2.760009940032921,1973-01-23 22:50:43.686,1228,65
194745,course-v1:TsinghuaX+30240233X_2015_T2+2015_T2,3.4781584227982836,1973-04-17 03:16:39.828,1228,169
195024,course-v1:TsinghuaX+64100033X+2015_T1_,0.8754687373538999,1970-03-26 17:23:30.060,1229,193
195024,course-v1:NTHU+MOOC_00_005+2015_T2,1.4350845252893227,1970-07-03 17:48:53.799,1229,60
195024,TsinghuaX/34100325X/2015_T1,2.302585092994046,1970-08-06 01:10:59.207,1229,17
195173,course-v1:HIT+GO90801500+2016-5-1,4.55597994179732,1976-01-12 19:55:38.380,1231,48
195173,course-v1:HIT+13GH16000700+2016-T2,4.576770711466393,1979-02-11 18:42:48.311,1231,44
195342,course-v1:ACCA+FA1-MA1_X+2016_T2,2.0794415416798357,1970-12-25 14:19:43.091,1233,36
195342,course-v1:NTHU+MOOC_00_005+2015_T2,3.1179499062782403,1972-01-05 15:35:56.058,1233,60
195342,course-v1:TsinghuaX+80512073X+2016--T2,2.667228206581955,1972-02-08 07:56:33.603,1233,210
195342,course-v1:HIT+13SC20301820+2015_T2,2.5649493574615367,1972-08-26 09:40:55.641,1233,46
195917,course-v1:TsinghuaX+20120143X_2015_T2+2015_T2,0.18232155679395462,1970-01-17 16:52:13.456,1235,144
195917,course-v1:NTHU+MOOC_00_006+2015_T2,1.2809338454620645,1970-04-11 05:13:24.993,1235,61
197452,course-v1:TsinghuaX+20250103X+2016_T1,0.33647223662121295,1970-02-03 17:29:37.288,1242,156
197452,TsinghuaX/20250103X/2015_T2,2.1972245773362196,1970-07-20 17:38:33.051,1242,12
197452,course-v1:TsinghuaX+AP000005X+2016_T1,2.8791984572980396,1971-10-20 18:53:07.864,1242,228
197611,course-v1:TsinghuaX+20250064_1X+2015_T2,2.4159137783010487,1970-10-12 20:01:07.684,1245,154
197611,course-v1:TsinghuaX+30150303X+2015_T2,2.2617630984737906,1970-12-02 07:09:27.901,1245,164
197875,TsinghuaX/00690342X/2015_T1,2.9444389791664403,1971-02-05 16:51:48.248,1246,6
197875,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2,2.833213344056216,1971-02-05 16:52:20.970,1246,130
198053,course-v1:TsinghuaX+30806872X+2016_T1,1.3862943611198906,1970-02-20 22:37:01.590,1247,181
198053,course-v1:TsinghuaX+80000271X+2017_T1,2.1972245773362196,1970-09-16 22:36:53.745,1247,199
198053,course-v1:TsinghuaX+00804723X+2016_T1,2.1972245773362196,1970-09-29 11:48:14.861,1247,121
198053,course-v1:TNUA+AN35006+2016_T2,1.8870696490323797,1970-12-09 03:15:13.386,1247,71
198053,course-v1:ECNUx+2016001+2016_T2,2.9444389791664403,1971-08-05 16:28:03.559,1247,41
198053,course-v1:NTHU+QF32110+2017_T1,3.044522437723423,1972-07-19 15:49:05.569,1247,62
199468,course-v1:TsinghuaX+30640014+2015_T2,0.8754687373538999,1970-02-20 04:44:07.674,1252,171
199468,course-v1:TsinghuaX+60510102X+2016_T1,0.6931471805599453,1970-02-20 16:50:07.271,1252,192
199468,course-v1:FUDANx+ECON130007_01+2016_T1,0.8754687373538999,1970-03-09 13:07:26.665,1252,42
199468,course-v1:TsinghuaX+80512073X+2016--T2,2.0014800002101243,1971-01-28 13:55:31.749,1252,210
199727,course-v1:TsinghuaX+00690342X+2016_T1,1.8870696490323797,1970-10-14 15:05:50.651,1253,101
199727,course-v1:TsinghuaX+00691153X+2016_T1,4.192680462942962,1978-05-10 07:37:56.223,1253,108
199958,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,0.18232155679395462,1970-01-17 16:53:22.463,1255,116
199958,course-v1:TsinghuaX+30240184+2015_T2,0.18232155679395462,1970-01-17 16:56:05.858,1255,165
200148,course-v1:TsinghuaX+00740123X+2016_T1,1.4350845252893227,1970-07-23 05:48:13.060,1257,118
200148,course-v1:TsinghuaX+80511503X+2016_T1,1.5260563034950494,1970-08-08 21:58:04.254,1257,207
200148,course-v1:TsinghuaX+00690863X+__,4.01096295328305,1975-02-02 18:08:33.605,1257,107
200148,course-v1:TsinghuaX+80512073X+2016_TS,5.289276621895888,1986-11-23 11:47:55.884,1257,212
200464,TsinghuaX/AP000004X/2015_T2,0.6931471805599453,1970-01-17 17:46:12.801,1258,28
200464,course-v1:TsinghuaX+80240372X+2016_T2,0.7884573603642702,1970-02-21 04:31:33.228,1258,206
200464,course-v1:TsinghuaX+70800232X+2016_T1,0.8754687373538999,1970-03-09 14:06:21.574,1258,198
200464,course-v1:TsinghuaX+80512073X+2016_T1,0.8754687373538999,1970-03-09 14:06:24.143,1258,211
200464,course-v1:TsinghuaX+AP000004X+2016_T2,1.0296194171811583,1970-04-12 22:54:55.216,1258,226
200464,course-v1:TsinghuaX+AP000003X+2016_T2,1.4350845252893227,1970-07-06 22:00:40.824,1258,223
200932,course-v1:NTHU+MOOC_00_006+2015_T2,1.0986122886681096,1970-04-27 20:43:51.064,1262,61
200932,course-v1:TsinghuaX+30640014X+2016_T1,2.2192034840549946,1970-11-17 07:39:53.586,1262,173
201332,TsinghuaX/AP000002X/2015_T2,0.6931471805599453,1970-01-17 17:56:40.689,1265,26
201332,TsinghuaX/10450034_1X/2015_T2,1.0986122886681096,1970-02-20 05:50:04.774,1265,10
201332,course-v1:TsinghuaX+00690863X+2016_TS,0.8754687373538999,1970-03-10 00:19:35.932,1265,105
201332,course-v1:UST+UST001+_,1.1631508098056809,1970-03-25 05:20:08.296,1265,243
201332,TsinghuaX/AP000005X/2015_T2,1.9459101490553132,1970-04-28 05:36:36.116,1265,29
201332,UQx/Write101_x/_,1.9459101490553132,1970-05-14 03:13:12.576,1265,34
201332,TsinghuaX/AP000000X/2015_T2,1.9459101490553132,1970-05-31 03:09:58.020,1265,25
201332,course-v1:TsinghuaX+AP000005X+2016_T2,1.0986122886681096,1970-06-03 00:44:04.123,1265,229
203291,course-v1:SDUx+00931800X+2015_T2,3.202746442938317,1972-03-13 10:55:03.813,1268,65
203291,course-v1:TsinghuaX+10421145X_2015_2+2015_T2,3.3877743613300146,1972-11-02 04:23:37.219,1268,126
205714,course-v1:TsinghuaX+20220214X_2015_2+2015_T2,0.33647223662121295,1970-02-03 09:03:40.422,1272,149
205714,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,2.379546134130174,1970-08-22 16:27:17.119,1272,113
205714,TsinghuaX/20240103X/2015_T2,2.1972245773362196,1970-09-08 13:59:47.606,1272,11
205734,course-v1:TsinghuaX+20220053X_2015_T2+2015_T2,0.33647223662121295,1970-02-03 09:37:31.027,1273,145
205734,course-v1:BIT+PHY1701601+2015_T2,0.4700036292457356,1970-03-08 20:47:55.019,1273,38
205873,course-v1:NU+14051301+_,0.33647223662121295,1970-02-03 19:59:36.474,1274,63
205873,course-v1:TsinghuaX+30640014+2015_T2,2.8791984572980396,1971-01-20 02:43:32.088,1274,171
205873,course-v1:FUDANx+ECON130007_01+2016_T1,2.9231615807191558,1972-10-08 13:06:27.997,1274,42
205873,course-v1:HIT+13SC20301820+2015_T2,2.6100697927420065,1973-11-20 14:33:10.707,1274,46
205888,course-v1:MITx+15_671x+2015_T2,0.8754687373539,1970-05-31 10:48:48.452,1275,54
205888,course-v1:TsinghuaX+80511503X+2016_T1,1.4350845252893227,1970-07-06 04:36:58.201,1275,207
205888,course-v1:TsinghuaX+00040132X+2016_T1,1.6094379124341003,1970-09-29 02:49:40.172,1275,74
206099,TsinghuaX/70240183x/2015_T2,0.6931471805599453,1970-01-17 17:32:07.888,1276,22
206099,MITx/6_041x/2014_T2,1.791759469228055,1970-10-18 06:57:44.122,1276,2
206099,TsinghuaX/34100325X/2015_T1,2.8903717578961645,1971-12-20 13:57:59.953,1276,17
206222,MITx/6_041x/2014_T2,1.0986122886681096,1970-02-21 05:14:36.458,1277,2
206222,TsinghuaX/00690342X/2015_T1,1.9459101490553132,1970-07-20 10:05:51.763,1277,6
206222,TsinghuaX/00680142X/2015_T2,1.791759469228055,1970-08-06 03:49:48.810,1277,5
206222,TsinghuaX/80515522X/2015_T1,2.1972245773362196,1970-11-14 06:29:12.744,1277,24
206294,course-v1:TsinghuaX+70800232X+2016_T1,0.33647223662121295,1970-02-20 16:41:08.277,1279,198
206294,TsinghuaX/80515522X/2015_T1,3.4657359027997265,1972-11-02 01:13:19.398,1279,24
206302,course-v1:TsinghuaX+JRFX01+2016--T2,1.5686159179138452,1970-10-01 07:43:07.596,1280,231
206302,course-v1:TsinghuaX+00612642X+2016_TS,3.1179499062782403,1972-04-30 14:02:37.294,1280,85
206357,course-v1:TsinghuaX+10421145X_2015_2+2015_T2,0.4700036292457356,1970-02-20 02:12:27.784,1282,126
206357,course-v1:TsinghuaX+00740043X+2016_T1,1.0296194171811583,1970-04-12 04:02:40.880,1282,111
206357,course-v1:TsinghuaX+AP000004X+2016_T1,1.6486586255873816,1970-04-12 12:37:42.914,1282,225
206357,course-v1:TsinghuaX+20220214X+2016_T2,1.0296194171811583,1970-04-13 08:59:19.194,1282,147
206357,course-v1:TsinghuaX+20250103X+2016_T1,1.0986122886681096,1970-04-29 00:53:16.860,1282,156
206357,course-v1:TsinghuaX+80512073X+2016--T2,1.1631508098056809,1970-06-03 13:29:22.249,1282,210
206357,course-v1:TsinghuaX+400182X+2016_TS,1.4350845252893227,1970-08-09 23:01:22.317,1282,186
206357,course-v1:TsinghuaX+00804723X+2016_T1,2.128231705849268,1970-11-02 05:39:04.738,1282,121
206357,course-v1:TsinghuaX+40670453X+2016_T1,2.501435951739211,1971-02-26 17:41:10.761,1282,188
206357,TsinghuaX/34100325X/2015_T1,2.4849066497880004,1971-04-30 04:36:43.501,1282,17
206357,course-v1:TsinghuaX+20120143X_2015_T2+2015_T2,2.747270914255491,1971-07-06 07:30:45.246,1282,144
206357,course-v1:TsinghuaX+20220214X_2015_2+2015_T2,2.8791984572980396,1971-07-22 16:53:42.310,1282,149
206357,course-v1:TsinghuaX+00612642X+2016_T2,2.8678989020441064,1971-08-04 04:25:59.883,1282,84
206357,TsinghuaX/AP000000X/2015_T2,2.9444389791664403,1971-09-10 03:56:10.070,1282,25
206357,Tsinghuax/30130123X/2015_T2,2.9444389791664403,1971-10-14 09:39:18.615,1282,32
206475,course-v1:TsinghuaX+30640014+2015_T2,0.33647223662121295,1970-02-03 11:16:22.893,1285,171
206475,course-v1:MITx+15_390x_2015_T2+2015_T2,0.8754687373538999,1970-02-20 08:55:31.271,1285,51
207308,NCTU/nctucmpsd/2015_T2,1.0986122886681096,1970-02-20 04:35:26.485,1289,3
207308,course-v1:TsinghuaX+20430064X+2015_T2,1.2237754316221159,1970-07-20 18:21:36.157,1289,160
207424,TsinghuaX/00680082X/2016_T1,1.0986122886681096,1970-03-25 13:54:45.898,1290,4
207424,TsinghuaX/00690342X/2015_T1,0.6931471805599453,1970-04-27 23:40:45.241,1290,6
207743,course-v1:TsinghuaX+00510663X+2016_TS,0.8754687373538999,1970-03-09 22:39:09.284,1293,80
207743,course-v1:TsinghuaX+00612642X+2016_TS,0.8754687373538999,1970-03-09 22:39:09.285,1293,85
207743,course-v1:TsinghuaX+AP000005X+2016_T2,0.8754687373538999,1970-03-09 22:39:09.314,1293,229
208261,course-v1:TsinghuaX+30640014+2015_T2,0.18232155679395462,1970-01-17 16:59:20.306,1296,171
208261,course-v1:TsinghuaX+20430064X+2015_T2,1.8562979903656263,1970-05-31 06:44:26.510,1296,160
208580,course-v1:TsinghuaX+40670453X+2016_T1,1.7227665977411035,1970-08-08 07:35:00.231,1297,188
208580,course-v1:MITx+15_671x+2015_T2,1.5260563034950494,1971-03-27 22:30:38.172,1297,54
208738,Tsinghuax/30130123X/2015_T2,0.6931471805599453,1970-02-03 10:44:11.721,1298,32
208738,TsinghuaX/AP000003X/2015_T1,2.1972245773362196,1970-07-20 16:24:59.411,1298,27
208778,TsinghuaX/60250131X/2015_03_02,4.406719247264253,1975-01-11 05:19:05.016,1299,20
208778,TsinghuaX/00680082X/2016_T1,4.816241156068032,1977-10-13 14:52:13.951,1299,4
208778,TsinghuaX/00680142X/2015_T2,4.997212273764115,1979-03-31 18:57:16.845,1299,5
208778,TsinghuaX/00690342X/2015_T1,5.272999558563747,1982-03-04 13:41:35.051,1299,6
208884,TsinghuaX/AP000000X/2015_T2,1.9459101490553132,1970-07-20 04:55:01.341,1301,25
208884,course-v1:TsinghuaX+30700313X_2015_2+2015_T2,2.9856819377004897,1971-12-03 02:45:45.274,1301,180
209142,course-v1:TsinghuaX+20250103X+2016_T1,1.3862943611198906,1970-09-11 01:23:52.619,1302,156
209142,course-v1:MicrosoftX+Microsoft101+_,2.3978952727983707,1970-10-29 09:22:21.857,1302,57
209205,course-v1:TsinghuaX+40670453X+2016_T1,0.6931471805599453,1970-03-26 09:10:29.577,1303,188
209205,TsinghuaX/80511503X/2015_T2,1.791759469228055,1970-04-28 04:00:51.463,1303,23
209515,course-v1:MITx+15_390x_2015_T2+2015_T2,0.8754687373538999,1970-02-20 08:07:52.437,1305,51
209515,course-v1:MIT+15_390_2x+_,0.8754687373538999,1970-02-20 08:07:52.445,1305,50
209711,TsinghuaX/60510102X/_,0.6931471805599453,1970-03-08 21:59:47.978,1306,21
209711,course-v1:TsinghuaX+00690092X_2015_T2+2015_T2,1.0986122886681096,1970-04-27 22:35:01.435,1306,97
209711,course-v1:TsinghuaX+20250064+2015_T2,1.5686159179138452,1970-07-20 22:39:25.044,1306,152
209711,course-v1:AdelaideX+Wine101x+2015_T1,2.639057329615259,1972-01-07 22:46:22.645,1306,37
209711,course-v1:TsinghuaX+20250064_1X+2015_T2,3.1179499062782403,1972-02-09 22:56:46.665,1306,154
209711,course-v1:TsinghuaX+00510663X+2015_T2,2.128231705849268,1972-08-28 14:21:28.843,1306,77
209711,course-v1:TsinghuaX+80512073X_2015_2+2015_T2,2.451005098112319,1972-11-03 11:17:28.542,1306,214
209711,course-v1:MITx+15_671x+2015_T2,3.4531571205928664,1976-03-03 23:10:25.995,1306,54
210160,course-v1:TsinghuaX+80590952X+2016_T2,1.6486586255873816,1970-07-22 17:22:09.744,1311,215
210160,course-v1:NU+14051301+_,1.7578579175523736,1970-07-23 00:10:50.613,1311,63
210160,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,2.0541237336955462,1970-09-08 08:55:10.038,1311,113
210160,course-v1:FUDANx+ECON130007_01+2016_T1,2.2192034840549946,1971-03-15 20:28:41.701,1311,42
210160,course-v1:TsinghuaX+00740043_2x_2015_T2+2015_T2,2.501435951739211,1971-06-03 02:31:34.834,1311,116
210160,TsinghuaX/20740084X/2015_T2,2.995732273553991,1971-07-06 07:46:17.079,1311,14
210160,TsinghuaX/34100325X/2015_T1,3.332204510175204,1971-10-14 03:25:29.879,1311,17
210160,TsinghuaX/80511503X/2015_T2,3.295836866004329,1972-03-30 18:45:06.710,1311,23
210160,TsinghuaX/60240202X/_,4.204692619390966,1974-11-23 04:22:38.961,1311,19
210321,TsinghuaX/01030132X_2015X/2015_T2,0.6931471805599453,1970-02-03 06:42:57.494,1313,8
210321,course-v1:TsinghuaX+80000901X_2015T2+2015T2,0.9555114450274365,1970-03-08 19:21:12.909,1313,205
210321,course-v1:Tsinghua+20150001+2015_T2,0.5877866649021191,1970-03-09 05:53:49.043,1313,73
210321,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2,1.0296194171811583,1970-04-27 22:11:56.600,1313,113
210321,course-v1:NTHU+MOOC_00_006+2015_T2,1.7227665977411035,1970-05-31 07:58:45.935,1313,61
210321,course-v1:TsinghuaX+00690212X+2016_T1,1.2809338454620645,1970-06-18 22:08:05.467,1313,99
210321,course-v1:TsinghuaX+80000271X+2017_T1,1.4350845252893227,1970-07-09 18:53:34.301,1313,199
210321,course-v1:songshuhui+SSH001+_,1.0986122886681096,1970-07-22 12:41:43.682,1313,244
210321,course-v1:TsinghuaX+80590952X+2016_T2,1.2237754316221157,1970-07-22 19:02:56.665,1313,215
210321,course-v1:TNUA+AO35003+_,1.7227665977411035,1970-08-25 09:32:59.133,1313,72
210321,MITx/15_390x_2015_T1/2015_T1,1.9459101490553132,1970-09-07 08:49:12.665,1313,1
210321,course-v1:TsinghuaX+00510663X+2015_T2,2.1041341542702074,1970-09-25 13:50:38.802,1313,77
210321,course-v1:AdelaideX+Wine101x+2015_T1,1.6094379124341003,1970-10-12 20:16:33.064,1313,37
210321,course-v1:TsinghuaX+00510888X_2015_T2+2015_T2,2.151762203259462,1970-12-18 04:44:07.149,1313,82
210491,YunTech/YunTech001/2015_T1,1.0986122886681096,1970-03-25 01:57:59.776,1316,35
210491,course-v1:TsinghuaX+30700313X+2016_T2,3.616308761279101,1974-08-16 13:25:27.951,1316,177
210969,course-v1:TsinghuaX+80511503X+2016_T1,0.8754687373538999,1970-03-09 15:32:58.676,1317,207
210969,course-v1:TsinghuaX+00510663X+2016_TS,1.4816045409242156,1970-09-29 18:58:28.076,1317,80
210969,course-v1:Stanford+Econ1+_,2.533696813957432,1971-02-10 02:58:36.629,1317,68
210969,course-v1:TsinghuaX+80512073X+2016_T1,1.7578579175523736,1971-02-26 23:47:23.642,1317,211
211152,TsinghuaX/20740084X/2015_T2,0.6931471805599453,1970-02-03 09:38:19.814,1318,14
211152,course-v1:TsinghuaX+70120073X_2015_2+2015_T2,1.0296194171811583,1970-04-11 04:54:59.038,1318,195
211152,TsinghuaX/60250131X/2015_03_02,1.6094379124341003,1970-05-14 12:15:53.915,1318,20
211152,course-v1:MicrosoftX+Microsoft101+_,2.0014800002101243,1970-08-23 06:54:01.673,1318,57
212552,TsinghuaX/70240183x/2015_T2,2.1972245773362196,1970-05-14 18:20:48.422,1324,22
212552,course-v1:TsinghuaX+20330334X_2015_2+2015_T2,2.7343675094195836,1971-05-16 23:10:01.648,1324,159
212655,TsinghuaX/80511503X/2015_T2,0.6931471805599453,1970-02-03 10:49:04.623,1325,23
212655,course-v1:NTHU+MOOC_00_006+2015_T2,1.3862943611198906,1970-08-06 08:55:43.543,1325,61
213234,course-v1:TsinghuaX+80000901X_2015T2+2015T2,4.046553898385752,1975-06-27 13:00:56.786,1328,205
213234,course-v1:TsinghuaX+40670453X+2016_T1,4.225372824628505,1977-07-30 17:00:54.578,1328,188
213255,course-v1:TsinghuaX+30240184_1X+2016_T1,0.33647223662121295,1970-02-20 17:08:41.465,1329,166
213255,TsinghuaX/20740042X/2015_T2,2.5649493574615367,1970-08-22 19:52:29.719,1329,13
213255,course-v1:TsinghuaX+AP000002X+2016_T1,3.091042453358316,1973-12-23 13:19:21.614,1329,220
213255,course-v1:TsinghuaX+30240184_1X+2016_TS,3.6000482404073204,1975-05-09 12:38:22.249,1329,167
213298,course-v1:TsinghuaX+00612642X+2016_TS,1.0296194171811583,1970-04-12 22:48:16.763,1330,85
213298,course-v1:TsinghuaX+AP000004X+2016_T2,1.4350845252893227,1970-07-06 21:48:45.462,1330,226
213456,TsinghuaX/AP000004X/2015_T2,1.791759469228055,1970-05-31 12:00:45.393,1331,28
213456,TsinghuaX/20740084X/2015_T2,2.0794415416798357,1970-08-06 11:51:07.782,1331,14
213549,course-v1:TsinghuaX+20220053X_2015_T2+2015_T2,0.18232155679395462,1970-01-17 16:54:20.700,1332,145
213549,course-v1:TsinghuaX+20330334X_2015_2+2015_T2,0.18232155679395462,1970-01-17 16:54:20.792,1332,159
213549,TsinghuaX/AP000004X/2015_T2,0.6931471805599453,1970-01-17 17:35:03.682,1332,28
213549,course-v1:TsinghuaX+30150303X+2015_T2,0.18232155679395462,1970-01-17 18:10:58.546,1332,164
213549,course-v1:Stanford+Econ1+_,0.6931471805599453,1970-01-17 21:33:44.109,1332,68
213549,course-v1:TNUA+AO35003+_,0.18232155679395462,1970-01-17 21:52:51.616,1332,72
213549,course-v1:songshuhui+SSH001+_,0.18232155679395462,1970-01-17 21:52:51.676,1332,244
213549,course-v1:TsinghuaX+20220214X_2015_2+2015_T2,0.7884573603642702,1970-02-03 09:48:41.696,1332,149
213549,course-v1:TsinghuaX+20250064+2015_T2,0.33647223662121295,1970-02-03 11:33:35.774,1332,152
213549,course-v1:TsinghuaX+10450034_1X+2016_T1,0.7884573603642702,1970-02-03 19:07:26.675,1332,128
213602,course-v1:TsinghuaX+64100033X+2015_T1_,1.4816045409242156,1970-05-16 09:06:00.025,1333,193
213602,course-v1:TsinghuaX+90640012X+2016_T1,1.4350845252893227,1970-06-19 20:46:27.245,1333,217
213602,TsinghuaX/THU00013X/_,2.639057329615259,1970-10-12 00:20:15.580,1333,30
213602,TsinghuaX/80511503X/2015_T2,2.833213344056216,1970-10-12 15:54:33.293,1333,23
213602,course-v1:TsinghuaX+00510663X+2015_T2,2.322387720290225,1970-11-15 03:38:02.234,1333,77
213602,course-v1:Tsinghua+20150001+2015_T2,2.1972245773362196,1970-12-03 01:46:30.223,1333,73
213602,course-v1:TsinghuaX+90640012X+2017_T1,2.151762203259462,1970-12-11 23:15:59.069,1333,218
213602,YunTech/YunTech001/2015_T1,2.302585092994046,1970-12-15 12:13:27.775,1333,35
213602,course-v1:TsinghuaX+00040132X+2016_TS,2.302585092994046,1971-02-12 16:15:33.256,1333,75
213620,YunTech/YunTech001/2015_T1,2.1972245773362196,1970-09-06 23:33:23.228,1334,35
213620,course-v1:TsinghuaX+10610193X+2016_T1,3.261935314328648,1972-01-30 03:44:57.299,1334,134
213935,TsinghuaX/20740084X/2015_T2,1.3862943611198906,1970-04-28 02:16:49.131,1337,14
213935,course-v1:MicrosoftX+Microsoft101+_,1.5260563034950494,1970-04-28 03:37:48.201,1337,57
213935,course-v1:MITx+6_00_1x+2015_T1,1.9459101490553132,1970-07-02 17:01:51.795,1337,55
214352,course-v1:UC_BerkeleyX+ColWri2_1x+2015_T2,1.2809338454620645,1970-05-31 23:10:30.927,1342,239
214352,course-v1:TsinghuaX+80512073X+2017-T1,2.1972245773362196,1970-12-29 11:16:50.066,1342,213
214683,course-v1:TsinghuaX+90640012X+2017_T1,0.18232155679395462,1970-01-18 05:24:38.402,1345,218
214683,course-v1:TsinghuaX+00670122X+2016_T1,0.18232155679395462,1970-02-03 21:04:02.994,1345,89
214683,course-v1:TsinghuaX+30640014+2016_T2,0.8754687373538999,1970-03-09 22:21:58.173,1345,172
214862,TsinghuaX/60250131X/2015_03_02,2.1972245773362196,1970-09-25 07:05:02.641,1350,20
214862,course-v1:MicrosoftX+Microsoft101+_,2.5649493574615367,1971-02-07 06:14:23.894,1350,57
214862,TsinghuaX/00691153_2015X/2015_T2,3.044522437723423,1971-04-14 01:44:27.945,1350,7
214862,TsinghuaX/20240103X/2015_T2,2.1972245773362196,1971-05-17 03:36:42.482,1350,11
215494,course-v1:TsinghuaX+64100033X+2016_TS,0.7884573603642702,1970-02-03 23:47:01.791,1352,194
215494,course-v1:TsinghuaX+30806872X+2016_T1,1.3862943611198906,1970-06-02 18:40:28.129,1352,181
215494,course-v1:NTHU+MOOC_00_005+2015_T2,1.4350845252893227,1970-06-16 22:29:44.419,1352,60
215494,course-v1:Stanford+Econ1+_,1.5260563034950494,1970-07-22 16:38:51.346,1352,68
215494,TsinghuaX/00680082X/2016_T1,2.302585092994046,1970-09-08 13:42:36.092,1352,4
215494,course-v1:MITx+15_671x+2015_T2,1.9740810260220096,1970-10-28 11:41:54.215,1352,54
215494,course-v1:TsinghuaX+JRFX01+2016_TS,1.6863989535702286,1970-11-02 22:05:17.466,1352,232
215494,course-v1:AdelaideX+Wine101x+2015_T1,2.451005098112319,1970-12-19 01:28:50.637,1352,37
215494,course-v1:TsinghuaX+30240184_1X+2016_TS,2.2823823856765264,1971-04-04 21:55:32.719,1352,167
215494,course-v1:TsinghuaX+00804723X+2016_T1,2.9014215940827497,1971-07-14 16:54:12.644,1352,121
215494,TsinghuaX/THU00013X/_,3.58351893845611,1972-04-14 10:40:51.503,1352,30
215494,course-v1:TNUA+AN35006+2016_T2,3.6635616461296463,1973-03-08 22:08:53.889,1352,71
215494,course-v1:TsinghuaX+00040132X+2016_T1,3.828641396489095,1973-09-14 22:08:32.276,1352,74
215641,course-v1:TsinghuaX+00612642X_2015_2+2015_T2,0.8754687373538999,1970-02-20 03:41:11.586,1353,86
215641,course-v1:Stanford+Econ1+_,2.1972245773362196,1970-05-15 23:49:21.093,1353,68
216767,course-v1:UC_BerkeleyX+ColWri2_1x+2015_T2,1.0296194171811583,1970-04-11 16:35:11.124,1359,239
216767,course-v1:UQx+Write101_x+2015_T2,1.5260563034950494,1970-08-07 08:55:42.579,1359,242
216767,course-v1:HIT+13GH16000700+2016_TS,2.2617630984737906,1971-04-22 05:56:44.039,1359,45
216767,course-v1:Tsinghua+20150001+2015_T2,2.6946271807700692,1971-05-03 11:44:49.323,1359,73
216974,course-v1:NTHU+MOOC_00_005+2015_T2,0.18232155679395462,1970-01-17 16:41:37.911,1363,60
216974,TsinghuaX/34100325X/2015_T1,0.6931471805599453,1970-02-03 09:40:15.195,1363,17
216974,course-v1:MIT+15_390_2x+_,0.33647223662121295,1970-02-03 13:43:25.365,1363,50
217361,course-v1:TsinghuaX+30240184+2015_T2,1.791759469228055,1970-07-20 10:21:52.210,1364,165
217361,MITx/6_041x/2014_T2,2.0794415416798357,1970-07-24 23:43:52.782,1364,2
217361,course-v1:UQx+Write101_x+2015_T2,2.3608540011180215,1971-01-22 04:33:07.664,1364,242
218206,course-v1:TsinghuaX+00690863X+__,2.2823823856765264,1971-01-24 16:26:22.562,1367,107
218206,YunTech/YunTech001/2015_T1,3.8066624897703196,1972-03-24 13:32:38.500,1367,35
